SIMULACION PARA EL MODELO - REPLICA #1

Tiempo_t		N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio		s_llegada	s_salida	s_evento
1108.5339		2		0.7519		2.8512		0.5912		2.6284			1111.3851	1109.3848	Salida
1109.3848		1		-------		-------		-------		-------			1111.3851	1111.1623	Salida
1111.1623		0		-------		-------		-------		-------			1111.3851	-------		Llegada
1111.3851		1		0.2531		13.7411		0.6390		2.2392			1125.1262	1113.6244	Salida
1113.6244		0		-------		-------		-------		-------			1125.1262	-------		Llegada
1125.1262		1		0.8813		1.2638		0.5337		3.1396			1126.3900	1128.2658	Llegada
1126.3900		2		0.9396		0.6225		0.5076		3.3900			1127.0126	1128.2658	Llegada
1127.0126		3		0.3231		11.2973		0.4196		4.3423			1138.3098	1128.2658	Salida
1128.2658		2		-------		-------		-------		-------			1138.3098	1129.7800	Salida
1129.7800		1		-------		-------		-------		-------			1138.3098	1131.3548	Salida
1131.3548		0		-------		-------		-------		-------			1138.3098	-------		Llegada
1138.3098		1		0.8315		1.8457		0.0053		26.2126			1140.1555	1164.5224	Llegada
1140.1555		2		0.3611		10.1855		0.8342		0.9067			1150.3410	1141.0622	Salida
1141.0622		1		-------		-------		-------		-------			1150.3410	1164.5224	Llegada
1150.3410		2		0.3908		9.3948		0.9367		0.3270			1159.7358	1150.6680	Salida
1150.6680		1		-------		-------		-------		-------			1159.7358	1164.5224	Llegada
1159.7358		2		0.9355		0.6664		0.5379		3.1008			1160.4022	1162.8366	Llegada
1160.4022		3		0.2416		14.2050		0.4815		3.6543			1174.6072	1162.8366	Salida
1162.8366		2		-------		-------		-------		-------			1174.6072	1164.0566	Salida
1164.0566		1		-------		-------		-------		-------			1174.6072	1164.5224	Salida
1164.5224		0		-------		-------		-------		-------			1174.6072	-------		Llegada
1174.6072		1		0.7396		3.0166		0.3708		4.9611			1177.6238	1179.5683	Llegada
1177.6238		2		0.0458		30.8351		0.9047		0.5009			1208.4589	1178.1247	Salida
1178.1247		1		-------		-------		-------		-------			1208.4589	1179.5683	Salida
1179.5683		0		-------		-------		-------		-------			1208.4589	-------		Llegada
1208.4589		1		0.8983		1.0724		0.3868		4.7490			1209.5313	1213.2079	Llegada
1209.5313		2		0.7399		3.0122		0.6221		2.3730			1212.5435	1211.9043	Salida
1211.9043		1		-------		-------		-------		-------			1212.5435	1213.2079	Llegada
1212.5435		2		0.6603		4.1507		0.5266		3.2069			1216.6942	1213.2079	Salida
1213.2079		1		-------		-------		-------		-------			1216.6942	1215.7504	Salida
1215.7504		0		-------		-------		-------		-------			1216.6942	-------		Llegada
1216.6942		1		0.4351		8.3219		0.4122		4.4310			1225.0161	1221.1252	Salida
1221.1252		0		-------		-------		-------		-------			1225.0161	-------		Llegada
1225.0161		1		0.1177		21.3943		0.6882		1.8687			1246.4103	1226.8847	Salida
1226.8847		0		-------		-------		-------		-------			1246.4103	-------		Llegada
1246.4103		1		0.0512		29.7162		0.9990		0.0050			1276.1266	1246.4153	Salida
1246.4153		0		-------		-------		-------		-------			1276.1266	-------		Llegada
1276.1266		1		0.2219		15.0568		0.9909		0.0459			1291.1834	1276.1724	Salida
1276.1724		0		-------		-------		-------		-------			1291.1834	-------		Llegada
1291.1834		1		0.5066		6.7997		0.5450		3.0350			1297.9831	1294.2183	Salida
1294.2183		0		-------		-------		-------		-------			1297.9831	-------		Llegada
1297.9831		1		0.4105		8.9046		0.3381		5.4221			1306.8877	1303.4052	Salida
1303.4052		0		-------		-------		-------		-------			1306.8877	-------		Llegada
1306.8877		1		0.5503		5.9734		0.7716		1.2965			1312.8611	1308.1842	Salida
1308.1842		0		-------		-------		-------		-------			1312.8611	-------		Llegada
1312.8611		1		0.1723		17.5878		0.9411		0.3035			1330.4489	1313.1646	Salida
1313.1646		0		-------		-------		-------		-------			1330.4489	-------		Llegada
1330.4489		1		0.7083		3.4492		0.1078		11.1381			1333.8980	1341.5870	Llegada
1333.8980		2		0.4790		7.3613		0.9499		0.2571			1341.2593	1334.1552	Salida
1334.1552		1		-------		-------		-------		-------			1341.2593	1341.5870	Llegada
1341.2593		2		0.5893		5.2886		0.2186		7.6036			1346.5479	1341.5870	Salida
1341.5870		1		-------		-------		-------		-------			1346.5479	1348.8630	Llegada
1346.5479		2		0.3206		11.3747		0.6351		2.2701			1357.9227	1348.8180	Salida
1348.8180		1		-------		-------		-------		-------			1357.9227	1348.8630	Salida
1348.8630		0		-------		-------		-------		-------			1357.9227	-------		Llegada
1357.9227		1		0.1232		20.9370		0.2189		7.5948			1378.8597	1365.5175	Salida
1365.5175		0		-------		-------		-------		-------			1378.8597	-------		Llegada
1378.8597		1		0.0219		38.2148		0.8631		0.7359			1417.0745	1379.5956	Salida
1379.5956		0		-------		-------		-------		-------			1417.0745	-------		Llegada
1417.0745		1		0.8411		1.7308		0.6822		1.9122			1418.8053	1418.9868	Llegada
1418.8053		2		0.3897		9.4234		0.2762		6.4338			1428.2288	1418.9868	Salida
1418.9868		1		-------		-------		-------		-------			1428.2288	1425.2391	Salida
1425.2391		0		-------		-------		-------		-------			1428.2288	-------		Llegada
1428.2288		1		0.0944		23.6010		0.5074		3.3919			1451.8298	1431.6207	Salida
1431.6207		0		-------		-------		-------		-------			1451.8298	-------		Llegada
1451.8298		1		0.9643		0.3632		0.1456		9.6334			1452.1930	1461.4632	Llegada
1452.1930		2		0.5064		6.8036		0.1862		8.4049			1458.9966	1460.5979	Llegada
1458.9966		3		0.1365		19.9145		0.0131		21.6875			1478.9111	1460.5979	Salida
1460.5979		2		-------		-------		-------		-------			1478.9111	1461.4632	Salida
1461.4632		1		-------		-------		-------		-------			1478.9111	1480.6841	Llegada
1478.9111		2		0.7312		3.1310		0.5470		3.0169			1482.0421	1480.6841	Salida
1480.6841		1		-------		-------		-------		-------			1482.0421	1481.9280	Salida
1481.9280		0		-------		-------		-------		-------			1482.0421	-------		Llegada
1482.0421		1		0.3512		10.4649		0.2815		6.3389			1492.5070	1488.3810	Salida
1488.3810		0		-------		-------		-------		-------			1492.5070	-------		Llegada
1492.5070		1		0.3185		11.4398		0.5234		3.2368			1503.9469	1495.7438	Salida
1495.7438		0		-------		-------		-------		-------			1503.9469	-------		Llegada
1503.9469		1		0.2226		15.0257		0.0268		18.0919			1518.9725	1522.0387	Llegada
1518.9725		2		0.6312		4.6012		0.7015		1.7725			1523.5738	1520.7451	Salida
1520.7451		1		-------		-------		-------		-------			1523.5738	1522.0387	Salida
1522.0387		0		-------		-------		-------		-------			1523.5738	-------		Llegada
1523.5738		1		0.9767		0.2358		0.2205		7.5597			1523.8095	1531.1334	Llegada
1523.8095		2		0.9201		0.8330		0.2973		6.0646			1524.6425	1529.8742	Llegada
1524.6425		3		0.8556		1.5600		0.0433		15.6974			1526.2026	1529.8742	Llegada
1526.2026		4		0.5163		6.6114		0.8775		0.6537			1532.8139	1526.8562	Salida
1526.8562		3		-------		-------		-------		-------			1532.8139	1529.8742	Salida
1529.8742		2		-------		-------		-------		-------			1532.8139	1531.1334	Salida
1531.1334		1		-------		-------		-------		-------			1532.8139	1540.3399	Llegada
1532.8139		2		0.9065		0.9822		0.3573		5.1454			1533.7961	1537.9594	Llegada
1533.7961		3		0.5596		5.8045		0.2962		6.0842			1539.6007	1537.9594	Salida
1537.9594		2		-------		-------		-------		-------			1539.6007	1539.8803	Llegada
1539.6007		3		0.6335		4.5650		0.6541		2.1228			1544.1656	1539.8803	Salida
1539.8803		2		-------		-------		-------		-------			1544.1656	1540.3399	Salida
1540.3399		1		-------		-------		-------		-------			1544.1656	1541.7235	Salida
1541.7235		0		-------		-------		-------		-------			1544.1656	-------		Llegada
1544.1656		1		0.8036		2.1865		0.5978		2.5723			1546.3521	1546.7379	Llegada
1546.3521		2		0.7997		2.2354		0.3100		5.8553			1548.5875	1546.7379	Salida
1546.7379		1		-------		-------		-------		-------			1548.5875	1552.2074	Llegada
1548.5875		2		0.7840		2.4332		0.9362		0.3297			1551.0207	1548.9172	Salida
1548.9172		1		-------		-------		-------		-------			1551.0207	1552.2074	Llegada
1551.0207		2		0.3231		11.2977		0.5152		3.3160			1562.3184	1552.2074	Salida
1552.2074		1		-------		-------		-------		-------			1562.3184	1554.3367	Salida
1554.3367		0		-------		-------		-------		-------			1562.3184	-------		Llegada
1562.3184		1		0.4831		7.2744		0.6743		1.9706			1569.5927	1564.2890	Salida
1564.2890		0		-------		-------		-------		-------			1569.5927	-------		Llegada
1569.5927		1		0.7967		2.2734		0.8017		1.1051			1571.8661	1570.6979	Salida
1570.6979		0		-------		-------		-------		-------			1571.8661	-------		Llegada
1571.8661		1		0.1977		16.2102		0.0192		19.7616			1588.0763	1591.6277	Llegada
1588.0763		2		0.8285		1.8811		0.8289		0.9383			1589.9575	1589.0146	Salida
1589.0146		1		-------		-------		-------		-------			1589.9575	1591.6277	Llegada
1589.9575		2		0.7207		3.2749		0.8052		1.0832			1593.2324	1591.0407	Salida
1591.0407		1		-------		-------		-------		-------			1593.2324	1591.6277	Salida
1591.6277		0		-------		-------		-------		-------			1593.2324	-------		Llegada
1593.2324		1		0.0494		30.0810		0.6408		2.2251			1623.3133	1595.4575	Salida
1595.4575		0		-------		-------		-------		-------			1623.3133	-------		Llegada
1623.3133		1		0.1025		22.7747		0.9049		0.4994			1646.0880	1623.8127	Salida
1623.8127		0		-------		-------		-------		-------			1646.0880	-------		Llegada
1646.0880		1		0.6841		3.7963		0.6188		2.3998			1649.8843	1648.4878	Salida
1648.4878		0		-------		-------		-------		-------			1649.8843	-------		Llegada
1649.8843		1		0.7824		2.4540		0.5906		2.6334			1652.3382	1652.5177	Llegada
1652.3382		2		0.9761		0.2415		0.3420		5.3641			1652.5797	1652.5177	Salida
1652.5177		1		-------		-------		-------		-------			1652.5797	1657.7024	Llegada
1652.5797		2		0.8867		1.2021		0.6096		2.4744			1653.7819	1655.0542	Llegada
1653.7819		3		0.9961		0.0391		0.6903		1.8529			1653.8210	1655.0542	Llegada
1653.8210		4		0.2075		15.7279		0.7958		1.1422			1669.5489	1654.9631	Salida
1654.9631		3		-------		-------		-------		-------			1669.5489	1655.0542	Salida
1655.0542		2		-------		-------		-------		-------			1669.5489	1655.6348	Salida
1655.6348		1		-------		-------		-------		-------			1669.5489	1657.7024	Salida
1657.7024		0		-------		-------		-------		-------			1669.5489	-------		Llegada
1669.5489		1		0.0004		78.9637		0.9915		0.0428			1748.5126	1669.5916	Salida
1669.5916		0		-------		-------		-------		-------			1748.5126	-------		Llegada
1748.5126		1		0.7320		3.1202		0.3235		5.6431			1751.6328	1754.1557	Llegada
1751.6328		2		0.5067		6.7987		0.2151		7.6830			1758.4315	1754.1557	Salida
1754.1557		1		-------		-------		-------		-------			1758.4315	1759.3158	Llegada
1758.4315		2		0.9978		0.0225		0.3033		5.9646			1758.4540	1759.3158	Llegada
1758.4540		3		0.0168		40.8608		0.1955		8.1622			1799.3148	1759.3158	Salida
1759.3158		2		-------		-------		-------		-------			1799.3148	1764.3960	Salida
1764.3960		1		-------		-------		-------		-------			1799.3148	1766.6162	Salida
1766.6162		0		-------		-------		-------		-------			1799.3148	-------		Llegada
1799.3148		1		0.3225		11.3151		0.8453		0.8402			1810.6298	1800.1550	Salida
1800.1550		0		-------		-------		-------		-------			1810.6298	-------		Llegada
1810.6298		1		0.0244		37.1507		0.0433		15.7004			1847.7806	1826.3302	Salida
1826.3302		0		-------		-------		-------		-------			1847.7806	-------		Llegada
1847.7806		1		0.6505		4.2995		0.0737		13.0361			1852.0800	1860.8167	Llegada
1852.0800		2		0.6841		3.7967		0.7531		1.4179			1855.8767	1853.4979	Salida
1853.4979		1		-------		-------		-------		-------			1855.8767	1860.8167	Llegada
1855.8767		2		0.9787		0.2155		0.3682		4.9956			1856.0922	1860.8167	Llegada
1856.0922		3		0.3719		9.8915		0.7611		1.3651			1865.9837	1857.4573	Salida
1857.4573		2		-------		-------		-------		-------			1865.9837	1860.8167	Salida
1860.8167		1		-------		-------		-------		-------			1865.9837	1860.8723	Salida
1860.8723		0		-------		-------		-------		-------			1865.9837	-------		Llegada
1865.9837		1		0.9588		0.4211		0.3480		5.2773			1866.4048	1871.2610	Llegada
1866.4048		2		0.1031		22.7189		0.8455		0.8391			1889.1236	1867.2439	Salida
1867.2439		1		-------		-------		-------		-------			1889.1236	1871.2610	Salida
1871.2610		0		-------		-------		-------		-------			1889.1236	-------		Llegada
1889.1236		1		0.9577		0.4325		0.0992		11.5524			1889.5561	1900.6760	Llegada
1889.5561		2		0.5358		6.2393		0.1651		9.0049			1895.7955	1898.5610	Llegada
1895.7955		3		0.8950		1.1094		0.5362		3.1162			1896.9048	1898.5610	Llegada
1896.9048		4		0.1566		18.5391		0.6270		2.3344			1915.4440	1898.5610	Salida
1898.5610		3		-------		-------		-------		-------			1915.4440	1898.9117	Salida
1898.9117		2		-------		-------		-------		-------			1915.4440	1899.2392	Salida
1899.2392		1		-------		-------		-------		-------			1915.4440	1900.6760	Salida
1900.6760		0		-------		-------		-------		-------			1915.4440	-------		Llegada
1915.4440		1		0.8597		1.5119		0.6633		2.0526			1916.9558	1917.4965	Llegada
1916.9558		2		0.8421		1.7189		0.8574		0.7690			1918.6748	1917.4965	Salida
1917.4965		1		-------		-------		-------		-------			1918.6748	1917.7249	Salida
1917.7249		0		-------		-------		-------		-------			1918.6748	-------		Llegada
1918.6748		1		0.9666		0.3392		0.8589		0.7607			1919.0140	1919.4354	Llegada
1919.0140		2		0.0529		29.3955		0.2892		6.2033			1948.4095	1919.4354	Salida
1919.4354		1		-------		-------		-------		-------			1948.4095	1925.2173	Salida
1925.2173		0		-------		-------		-------		-------			1948.4095	-------		Llegada
1948.4095		1		0.7042		3.5069		0.0772		12.8040			1951.9164	1961.2134	Llegada
1951.9164		2		0.3325		11.0120		0.3547		5.1818			1962.9284	1957.0982	Salida
1957.0982		1		-------		-------		-------		-------			1962.9284	1961.2134	Salida
1961.2134		0		-------		-------		-------		-------			1962.9284	-------		Llegada
1962.9284		1		0.1510		18.9059		0.0166		20.5040			1981.8343	1983.4323	Llegada
1981.8343		2		0.1078		22.2720		0.1297		10.2140			-------			1983.4323	Salida
1983.4323		1		-------		-------		-------		-------			-------			1992.0483	Salida
1992.0483		0		-------		-------		-------		-------			-------		-------		Salida

--------------------------------------------------------------------------------------------------------------------

SIMULACION PARA EL MODELO - REPLICA #6

Tiempo_t		N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio		s_llegada	s_salida	s_evento
0.0000			0		0.3848		9.5513		-------		-------			9.5513		-------		Llegada
9.5513			1		0.4797		7.3455		0.8907		0.5785			16.8968		10.1298		Salida
10.1298			0		-------		-------		-------		-------			16.8968		-------		Llegada
16.8968			1		0.3435		10.6848		0.8278		0.9452			27.5816		17.8419		Salida
17.8419			0		-------		-------		-------		-------			27.5816		-------		Llegada
27.5816			1		0.9939		0.0616		0.1890		8.3293			27.6432		35.9109		Llegada
27.6432			2		0.7854		2.4152		0.0931		11.8719			30.0584		35.9109		Llegada
30.0584			3		0.7249		3.2178		0.9506		0.2535			33.2762		30.3119		Salida
30.3119			2		-------		-------		-------		-------			33.2762		35.9109		Llegada
33.2762			3		0.9881		0.1200		0.2611		6.7149			33.3962		35.9109		Llegada
33.3962			4		0.1072		22.3314		0.6150		2.4304			55.7277		35.8267		Salida
35.8267			3		-------		-------		-------		-------			55.7277		35.9109		Salida
35.9109			2		-------		-------		-------		-------			55.7277		39.5150		Salida
39.5150			1		-------		-------		-------		-------			55.7277		39.9911		Salida
39.9911			0		-------		-------		-------		-------			55.7277		-------		Llegada
55.7277			1		0.1207		21.1403		0.7705		1.3036			76.8680		57.0312		Salida
57.0312			0		-------		-------		-------		-------			76.8680		-------		Llegada
76.8680			1		0.4571		7.8286		0.9782		0.1103			84.6966		76.9783		Salida
76.9783			0		-------		-------		-------		-------			84.6966		-------		Llegada
84.6966			1		0.7371		3.0497		0.3160		5.7605			87.7463		90.4570		Llegada
87.7463			2		0.0311		34.7124		0.0263		18.1843			122.4587	90.4570	Salida
90.4570			1		-------		-------		-------		-------			122.4587	105.9306	Salida
105.9306		0		-------		-------		-------		-------			122.4587	-------		Llegada
122.4587		1		0.0202		39.0324		0.1083		11.1132			161.4911	133.5719	Salida
133.5719		0		-------		-------		-------		-------			161.4911	-------		Llegada
161.4911		1		0.3588		10.2497		0.3749		4.9052			171.7408	166.3963	Salida
166.3963		0		-------		-------		-------		-------			171.7408	-------		Llegada
171.7408		1		0.2593		13.4975		0.3754		4.8993			185.2384	176.6401	Salida
176.6401		0		-------		-------		-------		-------			185.2384	-------		Llegada
185.2384		1		0.4828		7.2826		0.3890		4.7213			192.5209	189.9596	Salida
189.9596		0		-------		-------		-------		-------			192.5209	-------		Llegada
192.5209		1		0.7601		2.7427		0.9625		0.1912			195.2636	192.7122	Salida
192.7122		0		-------		-------		-------		-------			195.2636	-------		Llegada
195.2636		1		0.2797		12.7400		0.1037		11.3333			208.0036	206.5969	Salida
206.5969		0		-------		-------		-------		-------			208.0036	-------		Llegada
208.0036		1		0.7902		2.3543		0.2736		6.4810			210.3579	214.4845	Llegada
210.3579		2		0.2927		12.2866		0.5757		2.7612			222.6444	213.1191	Salida
213.1191		1		-------		-------		-------		-------			222.6444	214.4845	Salida
214.4845		0		-------		-------		-------		-------			222.6444	-------		Llegada
222.6444		1		0.3666		10.0336		0.0175		20.2145			232.6781	242.8589	Llegada
232.6781		2		0.5262		6.4202		0.3547		5.1823			239.0983	237.8603	Salida
237.8603		1		-------		-------		-------		-------			239.0983	242.8589	Llegada
239.0983		2		0.2786		12.7794		0.6334		2.2831			251.8776	241.3814	Salida
241.3814		1		-------		-------		-------		-------			251.8776	242.8589	Salida
242.8589		0		-------		-------		-------		-------			251.8776	-------		Llegada
251.8776		1		0.9697		0.3073		0.3994		4.5894			252.1849	256.4671	Llegada
252.1849		2		0.4039		9.0654		0.4268		4.2568			261.2504	256.4417	Salida
256.4417		1		-------		-------		-------		-------			261.2504	256.4671	Salida
256.4671		0		-------		-------		-------		-------			261.2504	-------		Llegada
261.2504		1		0.3776		9.7405		0.1411		9.7928			270.9909	271.0432	Llegada
